respondent_id,xyz_vaccine,seasonal_vaccine
26887,0.7182127350914723,0.8791702226795098
26888,0.9448849690345879,0.9606567749205825
26891,0.5399795153581749,0.6062090367835002
26893,0.08568808069159055,0.20838809504888198
26894,0.3301756966454061,0.43019200579741834
26896,0.06872441055094322,0.09097380539984652
26897,0.07563009404869392,0.37206040265512347
26900,0.16210236927900992,0.34550585338120016
26901,0.012770106879699008,0.35815239551954686
26903,0.2294982260554966,0.05285670566584401
26907,0.014666711693672108,0.5703693809845995
26909,0.09155201254179235,0.25187965861740674
26911,0.09713996019874455,0.09368563791135837
26912,0.6406526114798982,0.9591191974719837
26918,0.8249957875760395,0.9396420087821045
26921,0.1861969965169145,0.907426583472057
26924,0.8634170971302375,0.9116914818702235
26925,0.22102150569550263,0.7072467887863316
26926,0.4882126491860123,0.34085470506003507
26927,0.5129272261704186,0.6853606602447988
26929,0.11080742735001993,0.16424270055150916
26930,0.5714590701373886,0.8484639179912518
26931,0.23061618155934116,0.5566937084921303
26939,0.02374603467405104,0.026694110385128096
26940,0.09534792002796329,0.1041837043953744
26941,0.10746977035667404,0.4138623674193033
26948,0.045014254540520666,0.08495476611769334
26949,0.014208313315410594,0.024166633037434083
26951,0.0632992180512836,0.27504318132493605
26957,0.026115724365908432,0.8967537305175776
26959,0.045899979115561595,0.2270231046585497
26961,0.2533314451739012,0.49745556013661746
26964,0.09805477893842965,0.11994193828482014
26968,0.05309641716800512,0.8310663558871377
26969,0.04352479164504388,0.12876244942716672
26971,0.12433804616071305,0.3355204094431422
26972,0.008505306205799862,0.01760523786395156
26973,0.08369484154320907,0.160799289159392
26975,0.13695048114696515,0.6920582906362502
26976,0.8964025704758645,0.4477644650748028
26979,0.5238415656813649,0.753234586500933
26980,0.027406304088464745,0.06599490979577262
26982,0.7217298850946795,0.9070246766691664
26983,0.19607451698145822,0.5716537607762193
26989,0.4686538619662484,0.8453620942391771
26992,0.4090621610188819,0.49611013816032984
26996,0.29377844666664166,0.3509535641301204
26998,0.027336894724768107,0.04250197444449713
27002,0.009218173733024157,0.23907309199774449
27006,0.8871291359551337,0.9377742202348706
27009,0.09386821716054765,0.24402651553770596
27013,0.16981515353995189,0.4053614797041697
27014,0.054667645746682224,0.3805159676067543
27016,0.09997506567520839,0.25269886581629736
27017,0.6270664871781411,0.839568904583382
27019,0.9512857494182119,0.9769512587064477
27020,0.18675852210202362,0.19751922646788728
27021,0.16779564365264346,0.5040296776156726
27023,0.11328137259357682,0.11800597524695647
27025,0.05854614677153635,0.01867170794102067
27028,0.5004130369070287,0.8819713108508013
27029,0.09790266937851594,0.3131193035193944
27030,0.32191007203652877,0.3668035371583833
27031,0.34485066631752775,0.8698309481595563
27033,0.4329597597295275,0.7628196094194857
27035,0.190264577665668,0.36260795894742986
27037,0.7660598309998684,0.813577366881784
27043,0.4382450179464384,0.7646119287457264
27044,0.0049713377290029935,0.017414530832246915
27046,0.06937140189285322,0.12168138423572307
27050,0.07336298980532378,0.5795983314276705
27056,0.03876084602475448,0.0664258689797974
27059,0.10771693288747422,0.2782948188912338
27062,0.06434366206323615,0.4475867124709946
27065,0.08265340763045237,0.346707989587134
27066,0.05897453926524855,0.7078759347658103
27067,0.5221159615260054,0.6994324230344243
27069,0.6147304861954626,0.956654350921598
27070,0.03049482664689429,0.06235857395411986
27072,0.08038796561646187,0.7967374059062634
27073,0.041851449459476206,0.8310031223350755
27074,0.060799982235293065,0.4058451304243634
27076,0.8145246068202804,0.8396785072501919
27077,0.04061687873771431,0.08876632240471465
27080,0.09248621981325791,0.23667478249469423
27081,0.03709847752982497,0.8150859373467184
27082,0.24111501592645662,0.450756094487529
27083,0.0974025013160941,0.2551715474855803
27084,0.9339758598990442,0.7235876902997038
27088,0.24581081220219722,0.7652834077690163
27089,0.2777209504095893,0.35471692259476495
27090,0.37852182969292053,0.4506961245609684
27091,0.7464158316156226,0.09679513375899318
27092,0.1402294425639715,0.33284827691550883
27094,0.0041883531119424324,0.01959572207365456
27096,0.04458564507107156,0.30457141714839503
27098,0.7262134246271325,0.8872314487084196
27099,0.3027067884174248,0.5432103265192018
27103,0.01055587914033376,0.03972949480855298
27104,0.41576314099900274,0.5861362200828748
27105,0.040028443138055786,0.3954831147874778
27106,0.7483326120285783,0.9036206830198898
27107,0.6435809616704473,0.7560789333863019
27109,0.08863201322857707,0.2093415610004026
27110,0.0587300891113851,0.3381943599425465
27111,0.04119408839120466,0.3684740313150571
27112,0.28658234916267916,0.556293952346694
27113,0.13005401887096404,0.3769726453191295
27115,0.8162610188652104,0.9200207070915721
27119,0.08112463585767939,0.4453109914237442
27125,0.01380333849249541,0.041335875568941846
27126,0.3919030115788175,0.0860693785411375
27127,0.05452310442576796,0.10202374767942658
27128,0.2708972890156788,0.5871121515693747
27131,0.07138100118379914,0.059985455143986705
27134,0.8160314080841408,0.922671575971766
27136,0.11588642328596854,0.5302662783051821
27137,0.11064820954411489,0.2867983446255948
27140,0.969822234732345,0.9711553900281273
27141,0.7392200472371597,0.8236729992323241
27145,0.596071001529809,0.7131249809167519
27148,0.20339794121337845,0.1771669361256812
27152,0.04764255701818887,0.32477142547577836
27155,0.1753152361963172,0.6158261246992667
27157,0.014311714054646745,0.5298130807792053
27159,0.0657627459540548,0.19619257941780077
27161,0.4068215381042833,0.5497053356875854
27163,0.6252881450094563,0.4369021767105304
27166,0.06028013246028316,0.11406250216475321
27170,0.638950653228605,0.8928378561268436
27173,0.2631320568066789,0.5173634992998355
27176,0.6201520294542713,0.9553649782525488
27177,0.8971144853628654,0.9745271878734818
27179,0.17083044392430558,0.3118864690679639
27184,0.0719083155223587,0.5467546575076502
27186,0.16966967998370716,0.65274249303004
27187,0.12003286824507552,0.16174976568379004
27188,0.0994428128751728,0.49721112458869654
27189,0.15549185708374194,0.6277064123543438
27191,0.31594772338524857,0.9713219627479354
27193,0.015611799664583915,0.10015323504489529
27194,0.1823223837161,0.5002114775846337
27195,0.02858759187379396,0.07359383270106971
27197,0.13136056100931423,0.8277162208226087
27202,0.08536884873940746,0.04311297560814679
27204,0.03967816034784849,0.10225011793873359
27206,0.25729525368906364,0.2531641051279725
27208,0.8911208903416055,0.7419784506438186
27213,0.2996907227690187,0.3602461522353277
27214,0.0267154776983462,0.06835818054828142
27216,0.16000434539976113,0.9126757920869971
27217,0.034547752947099435,0.10190174247099164
27218,0.8163947483971596,0.9662278718153224
27219,0.544307774539893,0.6745160558548116
27220,0.22104959961394338,0.5277957132672323
27225,0.24079698861201862,0.23367091800763143
27226,0.027704491924373152,0.2976719345596844
27227,0.1930036933638774,0.3609709855940486
27229,0.8668222118665416,0.95520994819965
27230,0.23364922858921594,0.9752186999332825
27231,0.6108945379212629,0.8895932868050648
27232,0.2095684850238029,0.6724106724728366
27233,0.34548199835282484,0.1419131022018467
27235,0.9412844816684116,0.9580506159941424
27236,0.133462094010075,0.95136303976582
27237,0.4868919007559518,0.5479360717047121
27241,0.11877163592669522,0.2673976985527402
27242,0.22818799283223157,0.51892155699946
27243,0.07040665033824833,0.06763664750826155
27247,0.19537788666611236,0.9419375693204808
27248,0.2511902683802525,0.7896928518856082
27250,0.1312068568191961,0.3038937162888733
27252,0.2468297603041986,0.5780996261515602
27254,0.9507274314291275,0.9791085771592273
27256,0.7041379210748262,0.9788335801324631
27257,0.4815940623599351,0.6380378582302064
27260,0.31286796864293237,0.5705817948816966
27263,0.07486813058430734,0.08222113810255438
27265,0.06091589764236796,0.2586387122451309
27266,0.14247529361187672,0.2445350491628116
27269,0.8449402783862578,0.5040880626737875
27272,0.012436002272900697,0.333389539582585
27273,0.04632138079426085,0.15007031244532218
27274,0.16558091953624526,0.46737381022425223
27275,0.21672109308946255,0.3642070076019916
27277,0.08019892390316642,0.8700044368078548
27282,0.10004940397951605,0.9054579712898005
27284,0.1858534040489398,0.15018013680846823
27288,0.5987185034779252,0.7550528144043788
27294,0.024571637807098295,0.053889014806811984
27295,0.5590784628099833,0.9134949603215516
27296,0.08628592327002071,0.7054957819299804
27297,0.042022557807257055,0.690653908454694
27299,0.4000653585943033,0.767307927310029
27301,0.012944456040147883,0.04300342692856089
27302,0.18124838099991455,0.7656839867249644
27303,0.036988513188523864,0.11530464275527012
27307,0.8312040529325929,0.8521578357939611
27308,0.26434692046007163,0.3878649937389888
27314,0.03874274726727721,0.05303954026219319
27321,0.07437691431020917,0.561496131149535
27322,0.3883818186578044,0.08961841067352505
27328,0.18674667812174592,0.5282511530471327
27329,0.1819061372992228,0.25013966434805646
27331,0.09318919769259816,0.25666235507516816
27333,0.5826029712241784,0.8036842025629761
27334,0.04917016669203048,0.03486196854627947
27335,0.21033732061153412,0.091621181341077
27336,0.10157764192878842,0.13748896161634477
27337,0.4431610687004044,0.8533991260254835
27338,0.3721025788605473,0.3758535569590789
27342,0.029489197980618033,0.5513088760537315
27343,0.061917151397875736,0.1672903051028342
27344,0.3931401104749987,0.569419068272758
27347,0.8696416824543368,0.9513680317624396
27354,0.295483468538005,0.6750636467439517
27355,0.2589540050350206,0.39078631853892504
27357,0.1427477712884659,0.33140902230067754
27360,0.20667002790838793,0.6457248480043951
27362,0.21984933556871578,0.5045881380610311
27365,0.3939585023908002,0.6555551071278866
27370,0.01466875768430262,0.7842856977873908
27372,0.11335289292287835,0.2732245826540181
27373,0.8966647464499381,0.8140542616674981
27374,0.03462214149805485,0.32056851316907786
27376,0.5952748386584145,0.3363788072183404
27377,0.11350024494239933,0.6526547543551549
27378,0.068503558532355,0.13924734098538027
27385,0.12475425453221077,0.9252499724785049
27388,0.12816027775371985,0.273281310397613
27389,0.12892873723652765,0.19901284569418515
27390,0.025319413793113164,0.04379288858190739
27391,0.1478651713507322,0.8299453159171611
27392,0.8605671501277543,0.8330803574700612
27395,0.7389294294820532,0.749561911999831
27396,0.08329996666843077,0.08680147227942649
27397,0.9452159618387427,0.9748180978121386
27399,0.11831796815758996,0.7364894880443619
27403,0.08443117029581769,0.26902617319025685
27407,0.08661999548151166,0.0627416781355595
27408,0.1852335105927903,0.6302582274101575
27409,0.9299751273734745,0.9810664771860097
27413,0.01475188361236844,0.2416350879555057
27414,0.7595451079443051,0.7370470622272397
27418,0.5876294469185176,0.18863245983165453
27419,0.5830133858127053,0.9467992195526695
27426,0.17368762020345038,0.29616510988894096
27428,0.06606320425807438,0.14879199802649756
27429,0.5061380344662922,0.23116814634254768
27432,0.287686002503731,0.5679606033020586
27433,0.160645370256525,0.9135563363509768
27435,0.4084274448135941,0.7060339326895795
27437,0.1439991850471805,0.13620218483976754
27441,0.9029339430183991,0.9342490008543785
27442,0.18583975392785418,0.9530302519935029
27443,0.028089339969019942,0.13230925266412832
27445,0.025997565520550558,0.02939701976384943
27447,0.03495999145892306,0.19513735773588592
27449,0.19097122461379146,0.9595524464532501
27450,0.0523185265600824,0.9071481962317455
27452,0.011878864417195127,0.10418560833939874
27454,0.18350231494235228,0.4360625826535679
27455,0.22745004455816245,0.1391959574594021
27457,0.08012882283217591,0.2400777134383782
27460,0.8178568475490683,0.922478138723248
27461,0.12706392571778038,0.14504878013550138
27463,0.1765365914977245,0.46278342637623365
27464,0.4906095441984048,0.7460245201769377
27465,0.8816875428932174,0.9546961993419854
27468,0.03979070820509003,0.40930443332510813
27469,0.03628204483325526,0.7417577680970076
27471,0.1362487578809886,0.7570252487466874
27472,0.3384810392140651,0.6505135723005749
27474,0.23387628994207074,0.45682844180091897
27478,0.06190181181876265,0.6848342837719364
27481,0.7137049964332781,0.8463755144190162
27482,0.5982063802525033,0.24617676367546837
27483,0.5816966297196601,0.7285173412835884
27487,0.20398103289673147,0.899128665078109
27489,0.9016032350035909,0.8162171384374897
27491,0.4549978029891685,0.7016822295355319
27493,0.12396110620122532,0.9502814920778057
27498,0.0839588120404541,0.6135975063426636
27500,0.21532793770184877,0.9534827482974175
27501,0.053009594161265584,0.39161874222512205
27502,0.11785743000733512,0.7428182529065028
27503,0.14198696704290972,0.5255652994669836
27505,0.03161660678458924,0.0939953068672055
27510,0.6815056768009223,0.29162021528319915
27515,0.7594125781078631,0.39653523168790666
27516,0.7053994790957893,0.8315428623487879
27517,0.008336878451130597,0.020025642694551756
27518,0.8812527194279042,0.9424396906358541
27520,0.06633807111355977,0.20792385524818768
27521,0.05286983042991601,0.392972007755245
27522,0.13017285108571353,0.15412463380845548
27524,0.08231406814637081,0.38141384176098986
27528,0.2293136837764853,0.7842517040927408
27530,0.08086582011661013,0.105095600115293
27533,0.5381084092461763,0.6477536286788195
27536,0.21984874641804228,0.5716680316927747
27538,0.4479515657956443,0.44096245646043336
27539,0.4439903474083843,0.7491594617357533
27541,0.7266361879377349,0.9550927323828468
27543,0.44695925501440176,0.6803763455463373
27545,0.20248877254146758,0.13253487188945318
27553,0.13213484267279496,0.23929740833460184
27554,0.3189271091189807,0.3905522160224445
27555,0.08554671091119136,0.31679205338879035
27556,0.22369018338441593,0.8302746358194357
27557,0.4031630317743749,0.9306125615757045
27559,0.16945322231098595,0.7827941554383335
27560,0.455652635672395,0.8148686735696881
27561,0.503475192939113,0.7196057721432998
27566,0.33099995858861114,0.16558862612083616
27575,0.012139074234047954,0.24195992841489353
27578,0.24012561487371262,0.4603285005271718
27579,0.16367844050888714,0.5672776093814496
27582,0.10566553321668047,0.2605190709012909
27584,0.6905782553172957,0.5906184842534788
27587,0.07910777589675065,0.5541578879403781
27589,0.13326277394334807,0.38424680415633733
27592,0.026621584016715865,0.06614746797044167
27595,0.033102654331833355,0.13067508152743754
27596,0.21920442613857652,0.36995335920794825
27597,0.10128236562909915,0.3722399849588469
27600,0.05987221126859819,0.5004442255276893
27601,0.002898796490754453,0.8524732594174939
27602,0.826146620976823,0.9397536339231213
27603,0.061980596447539976,0.0806436187613918
27605,0.689809105367384,0.7892160428959148
27607,0.5175028074864209,0.562923484227408
27608,0.23442782566876708,0.6907461642462888
27610,0.3519943446286435,0.6274593306581236
27611,0.37971280070885766,0.14537885929457622
27613,0.9218272819820581,0.9589468011885585
27614,0.11183449993962398,0.41468253681646366
27615,0.16642456785139847,0.9658278425527552
27616,0.009398893193020898,0.017393550944568317
27617,0.3936852738148627,0.4215570246658915
27619,0.44486356225894264,0.3891068452762633
27622,0.7071634560061381,0.9579828633558587
27624,0.1237755124509389,0.8789799378237066
27627,0.9224180989108023,0.9223546516800081
27629,0.005993995348202572,0.055604921419739044
27633,0.5452254669192993,0.7420090692574095
27635,0.1083904179649779,0.3622806429912359
27636,0.3802837508545915,0.9536470404234635
27638,0.1325659147660089,0.28078190585505486
27640,0.8852399601591477,0.5914689440386873
27644,0.08237120328891441,0.5188173019898377
27646,0.09409302765887188,0.44230853814394033
27649,0.033037500686220564,0.4256867529526434
27650,0.12047997573083397,0.6750876540010949
27651,0.4402694248330232,0.8959163808399704
27653,0.05231237362633788,0.07043621602679671
27655,0.16530480203403966,0.20920968812885074
27657,0.7540435457291448,0.3255008950199617
27658,0.02342910101326559,0.652225784989418
27659,0.0323202235212348,0.05929525793131682
27661,0.13252459714746845,0.03143762549785273
27662,0.010230213872373061,0.17768827106301288
27663,0.2006186502291574,0.9469369663484731
27664,0.06559664973254051,0.04226507780020598
27665,0.8368669068166115,0.6919512664902324
27666,0.2408572897517345,0.8042664829669441
27667,0.08280441254216402,0.26409195373481553
27669,0.1938985580408456,0.918045900574715
27670,0.4221156683376354,0.9411328051558107
27674,0.04387558111755573,0.29275998307747286
27675,0.604593888414113,0.7808596940385585
27677,0.11469643604009504,0.21686827279151116
27679,0.18878740601787522,0.5305502566886667
27680,0.7777514240796707,0.8925760607632575
27684,0.14326537293237754,0.29252898119112475
27685,0.05257370692925117,0.07157252666925049
27689,0.7061078406088646,0.9466575912807867
27691,0.8299327614402277,0.8832159733618782
27697,0.8454567678335849,0.9418693286539209
27700,0.08043168796444959,0.5222600879918106
27702,0.31493295511700475,0.21355122640879215
27703,0.02396957920829795,0.013738537470772855
27706,0.09108312543119323,0.9546212005363495
27707,0.01913754051405746,0.12994787923637618
27709,0.26115154979976674,0.1817086778511037
27711,0.42368988808467156,0.3798243217657982
27712,0.0863425352864636,0.1251542811605524
27714,0.1547437797653378,0.04231973199430585
27715,0.807621747238355,0.7510097748561922
27717,0.02960649919027963,0.05907824269219041
27718,0.18113172413215178,0.543050726705526
27721,0.35489802368153384,0.28641495323925076
27725,0.06651759260356428,0.4707486090940214
27727,0.231087876324703,0.9618320335328838
27729,0.07631708578101846,0.059800933865006796
27730,0.7444038118485271,0.771030049310794
27731,0.9061054694983468,0.9554722126992714
27733,0.11979887872597648,0.3948709708340057
27736,0.26182934232774535,0.4043388072296239
27739,0.5056104309340028,0.6649385539412453
27743,0.6395431501864571,0.7234814971147026
27744,0.16419171423860343,0.389857639673892
27747,0.15713880728012228,0.4562123586081108
27750,0.2704335927975344,0.40001165118634996
27753,0.04157383542970208,0.0616568882791051
27756,0.09601550921682692,0.21615000364243026
27757,0.04332332285236274,0.13063789540320064
27758,0.02937955878769437,0.8838777523960686
27761,0.07241233343965324,0.6647133359086699
27764,0.28533292601388666,0.6638294345365271
27767,0.5949346549037874,0.8442993105306276
27768,0.05081147669433578,0.029892795665215365
27769,0.09945215455363778,0.2888578377102148
27771,0.07929537282415582,0.7699064186435897
27772,0.8637053663015637,0.8592941286064838
27774,0.26187548570946034,0.13315259130503507
27775,0.24207278239389077,0.23812070127600043
27776,0.05511273624082282,0.024005843333283886
27777,0.1538231687509817,0.2656650599267841
27780,0.16712318782940608,0.8321199321831831
27781,0.01954425421664121,0.05028673593464182
27782,0.8486236389277272,0.8661208543753496
27786,0.010146094611651415,0.04373421834174223
27789,0.9188397045667526,0.9668445365238459
27790,0.8337884565599808,0.876116052461402
27793,0.3103254081713983,0.21693675273878937
27800,0.1654825978780438,0.416373486180974
27801,0.019831887020753326,0.19247200861822014
27802,0.7391588859065715,0.8987230726783991
27805,0.12811130711595015,0.2046703462996013
27808,0.3302995430194137,0.3660338312272338
27812,0.1078868777569577,0.22163735785101135
27813,0.38771186233490934,0.4704227248598347
27814,0.21763346380750673,0.41817615239575145
27815,0.17164372549411555,0.5529762502648006
27816,0.42763629525350394,0.7751176950645113
27817,0.12882139094981643,0.2973956708079581
27820,0.7765794187072332,0.6501318073345149
27822,0.15520678560944573,0.40808246550316396
27823,0.2102014824779107,0.19554325397066308
27824,0.11880484810701682,0.8888392186326576
27827,0.05647414984390577,0.15646639015565816
27832,0.09580624419975664,0.23444614895883417
27834,0.8245755442748323,0.855961751054085
27836,0.09071003229049955,0.9671912240051334
27840,0.31897564214437946,0.6334795330851152
27842,0.46198482320686085,0.8442617537313014
27849,0.12163306646166139,0.9397977039139062
27851,0.6563833990240824,0.19093299837754626
27858,0.7573427432603315,0.9572178399459726
27859,0.9271843640339474,0.9821008227000222
27866,0.859891637454996,0.8381930131898816
27867,0.5861603780659188,0.6363000040254656
27870,0.38269109944357727,0.010662529736719373
27873,0.08162292938770457,0.027466206799831413
27876,0.024850166404093002,0.020387010517476826
27883,0.04081603674865135,0.04126032038012771
27885,0.03659671351203651,0.06517645244974142
27886,0.11196628158739573,0.2079280206700616
27888,0.027032711078309558,0.24647273551434082
27894,0.2614256102449965,0.45859398875306484
27898,0.10091895235791391,0.05255120681548448
27900,0.5826181395052221,0.8588406650386691
27901,0.12627974052349,0.14866726979221034
27908,0.30275421013410453,0.8030519511574293
27909,0.22049010455389964,0.3907630052516676
27911,0.5391646186095376,0.8023030399746345
27913,0.020214524266705308,0.20768273529531348
27920,0.13568275853205575,0.9342331666751064
27921,0.06128248694918661,0.6158106072999423
27922,0.36065054995372164,0.5770088958861274
27923,0.2723190294789608,0.9654987674944391
27926,0.4833036098936167,0.30529754024600797
27930,0.22788282557406966,0.15344485768330612
27931,0.9673673882539445,0.9625879954774458
27936,0.18655790516267895,0.6867132058451595
27937,0.7817801493128685,0.7026183692077808
27939,0.061312106562228234,0.10737848437908146
27940,0.0388336116235125,0.14247115413778855
27944,0.2877930237346984,0.407204175750079
27945,0.5090717659282298,0.23797309189136012
27946,0.09683503960328439,0.1990587393212686
27951,0.7280501009384012,0.7282842428491936
27953,0.21075967195514103,0.6099841310416885
27956,0.43990595884876665,0.7751592688283638
27957,0.024617278298019206,0.17244520044455353
27959,0.23560043021188184,0.05915754031322204
27960,0.15907174365507445,0.7324108613208506
27962,0.8154289518194883,0.9118040284931754
27966,0.5142095995446284,0.8230104436110456
27967,0.059164163494561925,0.11066005152507762
27968,0.17544671415024232,0.5201617626693193
27971,0.10178442765078562,0.7840827747424125
27972,0.09774592558596595,0.3705316049807262
27976,0.14392208883601898,0.1907196504560234
27978,0.12252302778918724,0.3817334532904179
27980,0.04382506509459816,0.08664599826011782
27984,0.15496473199050698,0.13555112347033157
27986,0.30593027453734234,0.19389382274178324
27987,0.13961693947653633,0.5182242477323546
27990,0.14888801902540358,0.5449705596873223
27996,0.014054399756259784,0.03543906614702067
28001,0.007025587783628497,0.005193191437145969
28002,0.02026166796134966,0.03304683940092416
28004,0.3460127029527153,0.65386338195161
28012,0.8732373507947424,0.9455161577853322
28013,0.4213975727462852,0.8113014492751144
28015,0.13607817595908042,0.6672776767797356
28019,0.09208112196362736,0.1644935718241549
28021,0.363533176530979,0.4827904647221696
28023,0.542655554513502,0.4181673466046015
28024,0.03694053453079134,0.3853805298405075
28025,0.8276709093987273,0.8548778384527466
28028,0.35232542151631163,0.9700518714263611
28030,0.8411311665677202,0.9633222253587117
28034,0.5257565872859182,0.6248650094013312
28035,0.22782670669076946,0.19169553370528514
28041,0.11417800264575703,0.8699352373974119
28042,0.13210551265388398,0.2579676882392221
28043,0.7676375397825368,0.9101898999798033
28044,0.03482358453454947,0.12391955651672536
28048,0.10089113904235864,0.08403783262963761
28053,0.09360662223517974,0.1664940336379739
28055,0.10468799707376848,0.22968884189343838
28059,0.10924125420795687,0.3562565240294594
28064,0.06442320577169668,0.6106890527041836
28068,0.14870158209287576,0.1147058175931378
28072,0.13626740399114423,0.43550029198866874
28074,0.459855194484678,0.6258438927375952
28075,0.11570821764770714,0.25895045159605834
28077,0.18614766260715193,0.34372751700205856
28078,0.1720224595905234,0.7885543726180787
28079,0.6342030134977874,0.9786574243104631
28080,0.1114471730664503,0.2071749515009901
28082,0.3219642354475112,0.7284633153359876
28083,0.012135015272018577,0.014350799138587974
28085,0.8458528892437828,0.4846913624487241
28087,0.11082356890865455,0.936739053966095
28090,0.060493253124679854,0.732211440227793
28092,0.02032134370823497,0.06383067538462675
28095,0.9141093753053606,0.9148778400683188
28096,0.5656218325842637,0.8429469006765138
28100,0.08417447354305006,0.16493524867910309
28102,0.09125501127544328,0.23451187236067225
28104,0.34758922732491054,0.9425738487777722
28106,0.0522642725696791,0.45104674284200214
28108,0.4198717416328264,0.3997271752533095
28109,0.1700924059332153,0.2724569175446826
28119,0.432689246659222,0.5817150947616042
28122,0.006278064178596042,0.003468012496696515
28126,0.30005883752846063,0.5346479717491762
28128,0.018972729526727777,0.01124600634941242
28130,0.16496763519677446,0.2806487786039283
28131,0.10604950035579896,0.043717781507037416
28133,0.28414503484789155,0.918201881233946
28134,0.1568456713686998,0.3146513992987435
28138,0.20705641605167022,0.7346528772919857
28141,0.013000846695283036,0.0121210011469947
28142,0.091035715398949,0.13137299172457706
28143,0.18846801454582038,0.19201585677790847
28144,0.11671036926634062,0.9408920781612511
28148,0.42177793058746105,0.39161421225723664
28153,0.06093478556771537,0.0896795413537777
28155,0.037961829623268245,0.6692443319125975
28158,0.7029249337549163,0.9233197388137365
28159,0.6557465179729103,0.8645705047137431
28162,0.33294756158477934,0.9211942863245264
28165,0.13204531517898338,0.3169037299187676
28166,0.7669454790212804,0.950147289521476
28169,0.041792789063572915,0.11573104381720395
28172,0.1787535041020002,0.5664817003678922
28174,0.11505465021496454,0.15370399323786296
28175,0.12226638493051485,0.841311504887599
28177,0.13862327173103037,0.29642962285838964
28180,0.17553898298126394,0.24951526452324505
28182,0.08610032551648047,0.2738448009149986
28183,0.11421040824679574,0.0489402448398163
28186,0.21275407972004026,0.43794423221056705
28188,0.16785766035818594,0.33194088102749797
28189,0.1033846351980278,0.21687969409174937
28190,0.15275113152646105,0.32333950714107085
28191,0.015996320984217233,0.027376388587162237
28195,0.3395419608045753,0.9219365955565855
28200,0.08051048872272827,0.24424439330204528
28201,0.06151588131310647,0.21883685545516043
28204,0.033571981492124786,0.026044476524389713
28205,0.8396435201537422,0.3685000420565442
28207,0.5566369631667623,0.713828210330936
28208,0.06943579795682843,0.3131288397749359
28210,0.08980372267813551,0.2712315857295948
28211,0.9182592188816419,0.6824113840429132
28212,0.5769794851288164,0.7029449922728865
28213,0.8178332754741687,0.8569463714552533
28216,0.20113511243705748,0.30539893620568476
28218,0.6345099387166959,0.6058692431378638
